cod_condicao_pagamento;cod_pessoa_cliente;cod_pessoa_representante;dta_emissao;seq_pre_venda;val_total_pre_venda
8;3099;2182;16/08/2017 00:00;53246;230,04
8;3162;2481;11/05/2017 00:00;42715;367,86
8;3162;2481;11/05/2017 00:00;42723;290
8;3162;2481;18/05/2017 00:00;43257;290
8;3162;2481;29/05/2017 00:00;43915;415,66
8;3162;2481;08/06/2017 00:00;44880;220,77
8;3162;2481;22/06/2017 00:00;46678;214,14
8;3162;2481;03/07/2017 00:00;47796;488,67
8;3162;2481;13/07/2017 00:00;49125;533,8
8;3162;2481;19/07/2017 00:00;49895;283,36
8;3162;2481;10/08/2017 00:00;52783;560,74
8;3162;2481;16/08/2017 00:00;53268;917,9
8;3162;2481;16/08/2017 00:00;53270;345
8;3175;3049;01/06/2017 00:00;44254;429,75
8;3175;3455;12/07/2017 00:00;48879;999,24
8;3175;3455;19/07/2017 00:00;49799;744
8;3175;3455;26/07/2017 00:00;50839;257,52
8;3175;3455;09/08/2017 00:00;52586;277,44
8;3635;3456;16/08/2017 00:00;53272;225,6
9;1;13;10/01/2017 00:00;33580;221
9;1;13;11/01/2017 00:00;33577;316
9;1;13;13/01/2017 00:00;33595;316
9;124;19;17/01/2017 00:00;34147;1822,4
9;124;19;30/01/2017 00:00;35059;2175,8
9;124;19;15/02/2017 00:00;36394;1582,4
9;124;19;08/03/2017 00:00;37904;2811,4
9;124;19;22/03/2017 00:00;39018;2415,8
9;186;1559;06/02/2017 00:00;35712;2400
9;186;1559;12/06/2017 00:00;45316;2676,3
9;837;21;13/01/2017 00:00;33597;1455
9;1671;2481;20/01/2017 00:00;34418;372
9;1909;1559;13/03/2017 00:00;38334;932,4
9;1909;1559;11/05/2017 00:00;42750;968,4
9;1909;1559;07/06/2017 00:00;44675;968,4
9;1909;1559;17/06/2017 00:00;46032;1614
9;2435;2481;19/01/2017 00:00;34298;1426
9;2435;2481;20/01/2017 00:00;34420;682
9;2642;1559;23/01/2017 00:00;34599;1683,24
9;2642;1559;22/03/2017 00:00;39069;1140
9;2642;2481;01/02/2017 00:00;35318;984
9;2642;2481;17/02/2017 00:00;36712;246
9;2642;2481;14/03/2017 00:00;38449;238,8
12;136;1534;20/01/2017 00:00;34440;598,8
12;323;1534;10/01/2017 00:00;33624;1117,08
12;323;1534;11/01/2017 00:00;33622;1107,48
12;323;1534;25/01/2017 00:00;34747;1314,93
12;323;1534;31/01/2017 00:00;35158;1206,03
12;323;1534;07/02/2017 00:00;35765;1265,67
12;529;1534;03/02/2017 00:00;35565;713,36
12;612;1534;03/04/2017 00:00;39805;716,4
12;712;3049;26/04/2017 00:00;41495;584,2
12;763;1559;15/02/2017 00:00;36461;248,64
12;1028;1534;01/02/2017 00:00;35245;306,59
12;1028;1534;07/02/2017 00:00;35821;215,82
12;1112;3456;02/08/2017 00:00;51734;1514,4
12;1112;3456;02/08/2017 00:00;51782;552
12;1131;2481;14/07/2017 00:00;49308;1456,53
12;1405;1534;28/04/2017 00:00;41760;5580
12;1619;2182;17/01/2017 00:00;34183;1599,6
12;1697;2481;18/01/2017 00:00;34219;373,44
12;1697;3456;13/07/2017 00:00;49157;471,12
12;1697;3456;26/07/2017 00:00;50885;396,48
12;1697;3456;02/08/2017 00:00;51664;724,92
12;1697;3456;03/08/2017 00:00;51959;799,9
12;1697;3456;17/08/2017 00:00;53387;898,44
12;1697;3456;18/08/2017 00:00;53608;441,12
12;2435;2481;06/03/2017 00:00;37784;2480
12;2435;2481;09/03/2017 00:00;38016;406,8
12;2435;2481;16/03/2017 00:00;38610;1550
12;2642;1559;23/02/2017 00:00;37162;984
12;2715;17;06/04/2017 00:00;40051;204,9
12;2876;1534;15/02/2017 00:00;36474;468,6
12;2876;1534;20/02/2017 00:00;36828;156
12;2876;1534;14/03/2017 00:00;38400;3937,29
12;2876;1534;14/03/2017 00:00;38454;247,18
12;2876;1534;21/03/2017 00:00;38940;381,54
12;2876;1534;27/03/2017 00:00;39332;328,92
12;2876;1559;09/02/2017 00:00;35969;308,73
12;2926;22;11/05/2017 00:00;42665;4092,36
13;1;13;28/02/2017 00:00;37371;470
13;50;1559;20/05/2017 00:00;43407;2802
13;51;2481;19/01/2017 00:00;34352;249,36
13;51;2481;02/02/2017 00:00;35390;298,56
13;51;2481;10/02/2017 00:00;36075;193,92
13;51;2481;15/02/2017 00:00;36451;475,98
13;51;2481;23/02/2017 00:00;37165;288,48
13;51;2481;16/03/2017 00:00;38614;305,7
13;51;2481;05/04/2017 00:00;39987;233,82
13;51;2481;12/04/2017 00:00;40604;472,62
13;51;2481;19/04/2017 00:00;41076;382,08
13;51;2481;04/05/2017 00:00;42185;334,32
13;51;2481;23/06/2017 00:00;46761;238,8
13;51;2481;30/06/2017 00:00;47621;286,56
13;51;3456;07/07/2017 00:00;48397;238,8
13;75;2481;02/02/2017 00:00;35443;163
13;174;2182;23/06/2017 00:00;46904;854,99
13;186;2481;20/07/2017 00:00;49929;498
13;712;1568;26/01/2017 00:00;34791;393
13;712;1568;22/02/2017 00:00;36973;504,2
13;712;3049;30/03/2017 00:00;39541;504,2
13;712;3049;02/06/2017 00:00;44283;60
13;1096;19;03/03/2017 00:00;37632;5589
13;1112;3456;03/08/2017 00:00;51814;502,32
13;1131;2481;21/07/2017 00:00;50324;538,48
13;1254;3456;16/08/2017 00:00;53220;431,14
13;1342;1559;06/02/2017 00:00;35710;552
13;1342;1559;04/03/2017 00:00;37699;3951
13;1342;1559;10/03/2017 00:00;38205;3360
13;1570;2481;09/06/2017 00:00;45062;332,08
13;1619;2182;03/01/2017 00:00;33124;1194
13;1619;2182;26/01/2017 00:00;34871;549
13;1619;2182;01/02/2017 00:00;35308;849,75
13;1619;2182;15/02/2017 00:00;36462;1230
13;1619;2182;22/02/2017 00:00;36987;954
13;1619;2182;07/03/2017 00:00;37873;1098
13;1619;2182;21/03/2017 00:00;38992;1140
13;1619;2182;12/04/2017 00:00;40578;1140
13;1619;2182;24/04/2017 00:00;41306;2814,06
13;1619;2182;10/08/2017 00:00;52725;1140
13;1671;2481;15/02/2017 00:00;36475;741,6
13;1697;2481;12/01/2017 00:00;33776;245,4
13;1697;2481;20/01/2017 00:00;34387;568
13;1697;2481;23/01/2017 00:00;34534;597
13;1697;2481;01/02/2017 00:00;35251;421,84
13;1697;2481;02/02/2017 00:00;35384;404,72
13;1697;2481;09/02/2017 00:00;35958;446,04
13;1697;2481;16/02/2017 00:00;36496;506,9
13;1697;2481;22/02/2017 00:00;37034;359,28
13;1697;2481;22/02/2017 00:00;37036;214,8
13;1697;2481;01/03/2017 00:00;37398;410,68
13;1697;2481;02/03/2017 00:00;37444;322,2
13;1697;2481;02/03/2017 00:00;37513;434,88
13;1697;2481;06/03/2017 00:00;37773;459,16
13;1697;2481;09/03/2017 00:00;38040;387,38
13;1697;2481;16/03/2017 00:00;38589;666,6
13;1697;2481;17/03/2017 00:00;38716;262
13;1697;2481;20/03/2017 00:00;38855;369,24
13;1697;2481;20/03/2017 00:00;38873;334,8
13;1697;2481;24/03/2017 00:00;39248;282,04
13;1697;2481;29/03/2017 00:00;39489;694,96
13;1697;2481;30/03/2017 00:00;39546;227,52
13;1697;2481;06/04/2017 00:00;40032;1046,16
13;1697;2481;10/04/2017 00:00;40326;679,94
13;1697;2481;17/04/2017 00:00;40846;740,32
13;1697;2481;26/04/2017 00:00;41523;691,48
13;1697;2481;26/04/2017 00:00;41524;635,28
13;1697;2481;02/05/2017 00:00;41911;701,84
13;1697;2481;04/05/2017 00:00;42183;483,88
13;1697;2481;08/05/2017 00:00;42406;513,12
13;1697;2481;15/05/2017 00:00;42946;625,52
13;1697;2481;18/05/2017 00:00;43258;578,96
13;1697;2481;22/05/2017 00:00;43472;658,74
13;1697;2481;26/05/2017 00:00;43796;331,38
13;1697;2481;31/05/2017 00:00;44121;617,08
13;1697;2481;05/06/2017 00:00;44503;387,36
13;1697;2481;08/06/2017 00:00;44952;650,16
13;1697;2481;12/06/2017 00:00;45264;927,84
13;1697;2481;19/06/2017 00:00;46184;740,1
13;1697;2481;22/06/2017 00:00;46688;634,98
13;1697;2481;26/06/2017 00:00;47023;375,84
13;1697;2481;01/07/2017 00:00;47708;272,64
13;1697;2481;03/07/2017 00:00;47753;339,84
13;1697;3456;12/07/2017 00:00;49004;499,92
13;1697;3456;17/07/2017 00:00;49574;476,64
13;1697;3456;21/07/2017 00:00;50228;619,78
13;1703;2182;15/04/2017 00:00;40786;466,5
13;2435;2481;15/02/2017 00:00;36481;3968
13;2435;2481;05/05/2017 00:00;42207;1138
13;2642;2481;04/04/2017 00:00;39903;684
13;2642;2481;16/05/2017 00:00;43043;878,43
13;2642;2481;12/07/2017 00:00;48994;845,16
13;2642;2481;18/08/2017 00:00;53556;386,9
13;2715;17;02/03/2017 00:00;37524;241,97
13;2715;17;15/03/2017 00:00;38510;294,77
13;2876;1559;03/02/2017 00:00;35581;328,76
13;3143;3231;07/06/2017 00:00;44684;3563,7
13;3242;3231;06/06/2017 00:00;44642;1602,57
13;3275;3231;04/07/2017 00:00;47873;464,91
13;3275;3231;11/07/2017 00:00;48798;285,95
13;3275;3231;16/08/2017 00:00;53170;252,62
13;3277;3231;06/07/2017 00:00;48225;704,76
13;3317;3231;07/06/2017 00:00;44709;226,56
13;3317;3231;07/06/2017 00:00;44714;209,16
13;3317;3231;20/06/2017 00:00;46246;320,02
13;3317;3231;27/06/2017 00:00;47151;220
13;3317;3231;12/07/2017 00:00;48863;210
13;3317;3231;18/07/2017 00:00;49669;211,49
13;3317;3231;25/07/2017 00:00;50572;388,49
13;3317;3231;01/08/2017 00:00;51479;211,49
13;3317;3231;08/08/2017 00:00;52474;219
13;3317;3231;16/08/2017 00:00;53153;626,82
13;3353;3231;06/06/2017 00:00;44626;374,91
13;3353;3231;06/07/2017 00:00;48246;340,42
13;3353;3231;17/07/2017 00:00;49585;347,17
13;3353;3231;27/07/2017 00:00;50999;370,16
13;3353;3231;08/08/2017 00:00;52400;284,75
13;3353;3231;14/08/2017 00:00;53073;245,6
13;3410;3231;16/06/2017 00:00;45897;3163,92
13;3410;3231;06/07/2017 00:00;48250;3449,72
13;3410;3231;11/07/2017 00:00;48805;2815,46
13;3410;3231;27/07/2017 00:00;51025;362,04
13;3410;3231;02/08/2017 00:00;51766;2346,53
13;3410;3231;02/08/2017 00:00;51769;717,6
13;3410;3231;10/08/2017 00:00;52743;1053,12
13;3410;3231;10/08/2017 00:00;52809;982,44
13;3410;3231;16/08/2017 00:00;53126;3922,26
15;845;22;26/07/2017 00:00;50835;507
17;1812;685;27/04/2017 00:00;41678;320
17;3044;685;23/03/2017 00:00;39188;5834,4
19;1;13;12/01/2017 00:00;33755;600
19;1;22;11/08/2017 00:00;52949;9305,56
19;197;2182;11/01/2017 00:00;33738;1121,16
19;244;2182;02/08/2017 00:00;51793;3812,8
19;325;1559;08/06/2017 00:00;44923;8071,26
19;1023;1559;12/04/2017 00:00;40495;823,8
19;1096;19;24/03/2017 00:00;39272;4310,2
19;1096;19;02/05/2017 00:00;41945;7698,78
19;1096;19;16/05/2017 00:00;43082;16235,5
19;2180;19;16/03/2017 00:00;38685;5142,5
19;2180;22;23/02/2017 00:00;37198;6957
19;2180;22;03/03/2017 00:00;37652;6808,75
19;2180;22;09/03/2017 00:00;38050;6033,2
19;3143;3231;27/06/2017 00:00;47139;2234,4
19;3143;3231;13/07/2017 00:00;49105;1339,2
19;3143;3231;27/07/2017 00:00;50990;1674
19;3143;3231;27/07/2017 00:00;51029;738
19;3143;3231;31/07/2017 00:00;51326;492
19;3143;3231;10/08/2017 00:00;52786;213,6
19;3143;3231;17/08/2017 00:00;53381;1095,72
19;3143;3231;18/08/2017 00:00;53591;871,92
19;3237;3231;18/07/2017 00:00;49671;576,29
19;3254;3231;13/07/2017 00:00;49149;215,28
19;3254;3231;20/07/2017 00:00;49955;1080,03
19;3265;3231;27/06/2017 00:00;47131;895,68
19;3265;3231;03/07/2017 00:00;47785;788,38
19;3265;3231;18/07/2017 00:00;49677;348,02
19;3271;3231;08/06/2017 00:00;44935;450
19;3271;3231;03/07/2017 00:00;47790;210
19;3271;3231;11/07/2017 00:00;48712;381
19;3271;3231;31/07/2017 00:00;51340;721,8
20;100;3456;17/08/2017 00:00;53336;435
20;123;1559;10/03/2017 00:00;38242;6003
20;123;3456;16/08/2017 00:00;53253;1421,66
20;204;2182;08/05/2017 00:00;42417;300,32
20;297;2182;09/01/2017 00:00;33560;2983,5
20;325;1534;14/02/2017 00:00;36329;1133,4
20;325;1559;24/06/2017 00:00;46963;11943,36
20;448;1534;21/02/2017 00:00;36919;3975
20;882;3456;19/07/2017 00:00;49910;1860,18
20;950;19;22/03/2017 00:00;39046;1354,56
20;950;19;06/04/2017 00:00;39947;1354,56
20;950;19;12/04/2017 00:00;40555;2662,08
20;950;19;19/04/2017 00:00;41072;5914,56
20;950;19;26/04/2017 00:00;41566;3013,98
20;950;19;03/05/2017 00:00;42007;2330,29
20;950;19;10/05/2017 00:00;42601;3272
20;950;19;17/05/2017 00:00;43148;3202,68
20;950;19;24/05/2017 00:00;43594;3817,88
20;950;19;01/06/2017 00:00;44241;1240,22
20;950;19;06/06/2017 00:00;44577;1895,34
20;950;19;14/06/2017 00:00;45719;1883,52
20;950;19;28/06/2017 00:00;47263;1133,52
20;950;19;19/07/2017 00:00;49816;1421,59
20;950;19;02/08/2017 00:00;51726;1885,28
20;1023;1559;12/05/2017 00:00;42854;1100,16
20;1023;3456;19/07/2017 00:00;49884;717,12
20;1042;1534;21/02/2017 00:00;36920;5435,04
20;1096;19;16/03/2017 00:00;38662;6147,9
20;1106;18;11/04/2017 00:00;40406;7055,78
20;1110;22;27/04/2017 00:00;41671;3050
20;1110;2481;27/04/2017 00:00;41668;9150
20;1416;685;26/05/2017 00:00;43860;1129
20;1417;1559;10/01/2017 00:00;33651;5757,56
20;1417;1559;24/01/2017 00:00;34650;3187,3
20;1417;1559;31/01/2017 00:00;35186;2390,8
20;1417;1559;25/04/2017 00:00;41379;2886,8
20;1719;49;27/04/2017 00:00;41622;6082,25
20;1719;1559;12/01/2017 00:00;33780;2560,77
20;1719;1559;19/01/2017 00:00;34290;3406,76
20;1719;1559;02/02/2017 00:00;35352;2812,76
20;1719;1559;09/02/2017 00:00;35973;2452,57
20;1719;1559;16/02/2017 00:00;36510;1676,65
20;1719;1559;23/02/2017 00:00;37078;4356,47
20;1719;1559;03/03/2017 00:00;37561;2333,4
20;1719;1559;08/03/2017 00:00;37975;4770,35
20;1719;1559;30/03/2017 00:00;39556;1204,9
20;1719;1559;06/04/2017 00:00;40053;3178,27
20;1719;1559;12/04/2017 00:00;40494;5868,72
20;1719;1559;12/06/2017 00:00;45367;5115,78
20;1719;1559;21/06/2017 00:00;46586;3816,89
20;1719;1559;06/07/2017 00:00;48181;4366,86
20;1719;3456;11/07/2017 00:00;48827;6114,17
20;1719;3456;19/07/2017 00:00;49927;4306,48
20;2169;1559;02/02/2017 00:00;35366;840
20;2216;2182;07/01/2017 00:00;33448;616,7
20;2216;2182;13/01/2017 00:00;33865;342
20;2216;2182;16/01/2017 00:00;34056;456
20;2864;2182;01/02/2017 00:00;35238;1578,84
20;2864;2182;07/02/2017 00:00;35749;1618,55
20;2864;2182;15/02/2017 00:00;36388;1128,98
20;2954;685;03/03/2017 00:00;37690;481,55
20;2954;685;07/03/2017 00:00;37862;462,92
20;3035;2481;10/08/2017 00:00;52795;558
20;3143;3231;14/06/2017 00:00;45649;2678,4
20;3143;3231;13/07/2017 00:00;49104;1339,2
20;3143;3231;19/07/2017 00:00;49907;1080,03
20;3233;3231;29/06/2017 00:00;47419;663,6
20;3233;3231;06/07/2017 00:00;48281;850,02
20;3233;3231;11/07/2017 00:00;48707;1142,4
20;3233;3231;20/07/2017 00:00;49963;330,18
20;3233;3231;26/07/2017 00:00;50846;482,86
20;3233;3231;31/07/2017 00:00;51325;483
20;3233;3231;16/08/2017 00:00;53221;553
20;3237;3231;07/08/2017 00:00;52221;633,31
20;3237;3231;11/08/2017 00:00;52926;557,98
20;3254;3231;22/06/2017 00:00;46677;1010
20;3254;3231;03/07/2017 00:00;47814;1230
20;3254;3231;26/07/2017 00:00;50851;1428
20;3254;3231;03/08/2017 00:00;51902;1428
20;3254;3231;08/08/2017 00:00;52408;898,2
20;3254;3231;10/08/2017 00:00;52803;2856
20;3254;3231;17/08/2017 00:00;53349;778,5
20;3265;3231;08/06/2017 00:00;44806;1434,83
20;3265;3231;13/07/2017 00:00;49074;1888,2
20;3265;3231;08/08/2017 00:00;52401;669,6
20;3265;3231;09/08/2017 00:00;52564;830,4
20;3271;3231;10/07/2017 00:00;48581;315
20;3362;22;21/06/2017 00:00;46519;3885
20;3407;3231;12/07/2017 00:00;48958;228
20;3407;3231;20/07/2017 00:00;49988;196,88
20;3407;3231;26/07/2017 00:00;50862;158,1
20;3699;2481;08/08/2017 00:00;52386;489,21
20;3699;2481;16/08/2017 00:00;53250;391,26
21;1;13;12/01/2017 00:00;33759;240
21;1;13;12/01/2017 00:00;33762;300
21;29;685;08/02/2017 00:00;35853;1487,5
21;29;1568;19/01/2017 00:00;34285;1490,8
21;29;1568;24/01/2017 00:00;34615;1505,15
21;29;1568;06/04/2017 00:00;40019;1021,74
21;29;1568;03/05/2017 00:00;41977;2291,52
21;29;1568;08/06/2017 00:00;44793;3737,65
21;29;2182;07/07/2017 00:00;48405;1667,37
21;29;2182;13/07/2017 00:00;49040;3051,88
21;29;2182;20/07/2017 00:00;49989;2841,48
21;29;3049;25/04/2017 00:00;41394;4707,35
21;29;3049;13/06/2017 00:00;45382;4229,26
21;29;3049;29/06/2017 00:00;47388;3313,74
21;29;3070;25/05/2017 00:00;43665;2759,59
21;58;18;11/02/2017 00:00;36209;493,98
21;58;18;11/04/2017 00:00;40375;714,5
21;72;18;16/02/2017 00:00;36525;3804,95
21;72;18;28/04/2017 00:00;41680;1431,53
21;72;18;28/04/2017 00:00;41731;358,8
21;72;18;20/05/2017 00:00;43410;1110
21;72;18;26/05/2017 00:00;43826;1162,5
21;72;18;06/07/2017 00:00;48204;2284,02
21;72;18;20/07/2017 00:00;49987;2147,89
21;86;18;28/04/2017 00:00;41687;1234,8
21;94;1534;07/01/2017 00:00;33456;1467,4
21;94;1534;11/01/2017 00:00;33705;780,85
21;94;1534;13/01/2017 00:00;33941;1400,2
21;94;1534;20/01/2017 00:00;34402;1843,2
21;94;1534;31/01/2017 00:00;35174;388,7
21;94;1534;17/02/2017 00:00;36706;2152,46
21;94;1534;03/03/2017 00:00;37576;1331,67
21;94;1534;10/03/2017 00:00;38153;189,6
21;94;1534;10/03/2017 00:00;38169;182,28
21;94;1534;17/03/2017 00:00;38724;2302,27
21;94;1534;21/03/2017 00:00;38941;1723,08
21;94;1559;03/01/2017 00:00;33078;1386,34
21;110;1534;14/02/2017 00:00;36333;2887,8
21;110;2481;19/05/2017 00:00;43297;3399,05
21;110;3049;16/06/2017 00:00;45817;2046,45
21;110;3049;14/07/2017 00:00;49214;3262,9
21;119;2481;24/01/2017 00:00;34644;1663,8
21;119;2481;13/02/2017 00:00;36229;3177,8
21;119;2481;06/06/2017 00:00;44576;202,8
21;123;2182;08/05/2017 00:00;42448;436
21;136;1534;23/01/2017 00:00;34531;2385
21;136;1534;08/04/2017 00:00;40268;2189,91
21;136;1534;08/05/2017 00:00;42375;953,96
21;136;3049;22/05/2017 00:00;43455;2325
21;145;2481;26/01/2017 00:00;34819;1155
21;145;2481;10/02/2017 00:00;36078;2548,5
21;145;2481;08/04/2017 00:00;40264;2494,7
21;161;2300;04/02/2017 00:00;35610;3985,8
21;162;2300;14/01/2017 00:00;34020;859,68
21;162;2300;21/01/2017 00:00;34518;598,8
21;164;2300;06/01/2017 00:00;33326;1959,88
21;164;2300;07/01/2017 00:00;33460;1411,05
21;164;2300;12/01/2017 00:00;33789;3468,61
21;164;2300;12/01/2017 00:00;33798;340,2
21;164;2300;19/01/2017 00:00;34287;3683,9
21;164;2300;20/01/2017 00:00;34396;777,4
21;164;2300;31/01/2017 00:00;35145;3608,45
21;164;2300;03/02/2017 00:00;35490;1819,4
21;164;2300;15/02/2017 00:00;36397;2557,73
21;164;2300;15/02/2017 00:00;36460;967,5
21;164;2300;25/03/2017 00:00;39313;564
21;164;2300;31/03/2017 00:00;39705;2774,8
21;164;2300;12/04/2017 00:00;40526;3455,05
21;164;2300;20/04/2017 00:00;41137;3167,53
21;164;2300;28/04/2017 00:00;41704;1582,2
21;164;2300;28/04/2017 00:00;41712;468,06
21;164;2300;04/05/2017 00:00;42098;2652,54
21;164;2300;19/05/2017 00:00;43323;1599,8
21;164;2300;24/05/2017 00:00;43571;1657,52
21;164;2300;24/05/2017 00:00;43591;194,35
21;164;2300;15/07/2017 00:00;49473;782,11
21;164;2300;28/07/2017 00:00;51204;1315,28
21;164;2300;04/08/2017 00:00;52051;453,6
21;164;2300;04/08/2017 00:00;52065;453,6
21;166;2300;07/02/2017 00:00;35739;430,6
21;170;2300;04/04/2017 00:00;39837;931,64
21;170;2300;20/04/2017 00:00;41131;551,3
21;170;2300;02/05/2017 00:00;41886;869,72
21;170;2300;16/05/2017 00:00;43011;888,85
21;170;2300;27/05/2017 00:00;43888;520,96
21;170;2300;08/06/2017 00:00;44856;1317
21;170;2300;10/06/2017 00:00;45205;404,35
21;170;2300;06/07/2017 00:00;48240;2953,13
21;170;2300;08/07/2017 00:00;48568;597,46
21;170;2300;13/07/2017 00:00;49066;3756,25
21;170;2300;17/07/2017 00:00;49493;515,03
21;170;2300;05/08/2017 00:00;52190;462,29
21;174;2182;25/02/2017 00:00;37349;1147,68
21;174;2182;15/04/2017 00:00;40800;2875,09
21;183;2182;16/06/2017 00:00;45826;1361,4
21;183;2182;08/07/2017 00:00;48542;1404,81
21;183;2182;02/08/2017 00:00;51643;769,66
21;183;2182;10/08/2017 00:00;52706;2147,89
21;188;2182;25/03/2017 00:00;39318;629
21;188;2182;05/04/2017 00:00;40003;525
21;188;2182;15/04/2017 00:00;40793;2100
21;188;2182;17/04/2017 00:00;40828;1828,62
21;188;2182;29/05/2017 00:00;43916;1805,51
21;188;2182;01/06/2017 00:00;44231;990,05
21;188;2182;07/06/2017 00:00;44679;2099,92
21;188;2182;10/06/2017 00:00;45201;505
21;188;2182;16/06/2017 00:00;45870;1828,44
21;188;2182;20/06/2017 00:00;46273;2147,89
21;196;2182;10/01/2017 00:00;33585;1267,6
21;196;2182;29/04/2017 00:00;41832;1080
21;196;2182;17/06/2017 00:00;46037;1102,8
21;197;2182;13/01/2017 00:00;33936;1197,6
21;197;2182;07/04/2017 00:00;40251;420
21;197;2182;12/04/2017 00:00;40496;563,24
21;197;2182;14/06/2017 00:00;45650;960,36
21;197;2182;10/07/2017 00:00;48579;621,33
21;197;2182;29/07/2017 00:00;51281;176,8
21;197;2182;08/08/2017 00:00;52349;596,76
21;197;2182;16/08/2017 00:00;53132;431,76
21;205;1534;05/01/2017 00:00;33199;2208
21;205;1534;16/03/2017 00:00;38608;3611
21;205;1534;15/04/2017 00:00;40757;1183,8
21;205;1534;22/04/2017 00:00;41257;395,99
21;205;1534;09/05/2017 00:00;42461;2372,96
21;205;2481;03/06/2017 00:00;44420;990
21;205;2481;16/06/2017 00:00;45825;1609,8
21;205;3049;19/05/2017 00:00;43311;984
21;205;3455;07/07/2017 00:00;48383;990,05
21;205;3455;08/07/2017 00:00;48538;1531,51
21;226;18;06/01/2017 00:00;33316;1840
21;226;18;06/01/2017 00:00;33318;2197,6
21;226;18;10/01/2017 00:00;33603;3307,28
21;226;18;22/03/2017 00:00;39029;1897,5
21;226;18;13/04/2017 00:00;40620;702
21;226;18;15/04/2017 00:00;40769;1518
21;226;18;15/04/2017 00:00;40770;666
21;226;18;22/04/2017 00:00;41269;1166,1
21;226;18;17/05/2017 00:00;43141;1828,5
21;226;18;27/05/2017 00:00;43889;1000
21;226;18;06/06/2017 00:00;44559;3648,1
21;226;18;10/06/2017 00:00;45209;1285,26
21;226;18;22/07/2017 00:00;50352;1097,1
21;244;2182;24/03/2017 00:00;39221;736
21;244;2182;24/03/2017 00:00;39222;736
21;244;2182;13/04/2017 00:00;40683;2097,84
21;267;2300;16/03/2017 00:00;38659;1433,68
21;267;2300;15/04/2017 00:00;40802;1050
21;267;2300;03/05/2017 00:00;41993;1080,03
21;267;2300;16/06/2017 00:00;45842;1530,03
21;297;2182;22/04/2017 00:00;41256;800,34
21;297;2182;14/06/2017 00:00;45758;3398,6
21;297;2182;11/07/2017 00:00;48706;3305,69
21;297;2182;20/07/2017 00:00;49985;719,76
21;297;2182;09/08/2017 00:00;52554;388,7
21;301;2182;10/01/2017 00:00;33606;3371,09
21;301;2182;19/01/2017 00:00;34286;1358,4
21;301;2182;21/01/2017 00:00;34506;2199,84
21;301;2182;03/03/2017 00:00;37600;6203,96
21;301;2182;08/03/2017 00:00;37922;2930,56
21;301;2182;18/03/2017 00:00;38843;2682,46
21;301;2182;29/03/2017 00:00;39474;444,42
21;301;2182;12/04/2017 00:00;40497;834,24
21;301;2182;13/04/2017 00:00;40694;2907,3
21;301;2182;27/04/2017 00:00;41594;2615,8
21;301;2182;03/05/2017 00:00;41983;1719,26
21;301;2182;17/05/2017 00:00;43133;1384,08
21;301;2182;20/05/2017 00:00;43409;1213,05
21;301;2182;27/05/2017 00:00;43897;907,04
21;301;2182;03/06/2017 00:00;44427;1735,25
21;301;2182;14/06/2017 00:00;45695;1515
21;301;2182;16/06/2017 00:00;45886;785,1
21;301;2182;07/07/2017 00:00;48380;2837,7
21;301;2182;01/08/2017 00:00;51494;2587,69
21;301;2182;18/08/2017 00:00;53479;1962
21;304;2182;26/07/2017 00:00;50696;1080,03
21;323;1534;23/02/2017 00:00;37086;1298,64
21;325;1534;08/03/2017 00:00;37894;477,6
21;325;1534;15/04/2017 00:00;40760;404,35
21;325;1534;22/04/2017 00:00;41268;959,95
21;325;3049;26/05/2017 00:00;43764;3565
21;325;3455;30/06/2017 00:00;47558;1124,99
21;325;3455;15/07/2017 00:00;49460;1982,25
21;333;1534;10/03/2017 00:00;38144;1508,63
21;343;685;06/01/2017 00:00;33327;751,35
21;387;18;27/05/2017 00:00;43891;569,23
21;397;2300;21/01/2017 00:00;34519;299,4
21;419;2182;09/01/2017 00:00;33497;2441,4
21;419;2182;31/03/2017 00:00;39650;1786,67
21;419;2182;05/05/2017 00:00;42233;2149,8
21;419;2182;07/06/2017 00:00;44681;1980,03
21;423;2182;12/04/2017 00:00;40504;1791,6
21;432;2182;05/01/2017 00:00;33218;742,4
21;432;2182;22/06/2017 00:00;46609;645,01
21;446;685;19/04/2017 00:00;41010;1334,35
21;446;685;29/04/2017 00:00;41836;703,8
21;446;685;19/08/2017 00:00;53621;507
21;446;1568;10/08/2017 00:00;52703;433,85
21;446;3049;11/07/2017 00:00;48698;914,61
21;448;1534;19/01/2017 00:00;34339;768,2
21;448;1534;09/02/2017 00:00;35955;1138,5
21;448;1534;11/02/2017 00:00;36213;992,92
21;449;2481;27/01/2017 00:00;34897;476,1
21;449;2481;09/03/2017 00:00;38007;463,1
21;449;2481;16/06/2017 00:00;45839;714,31
21;449;2481;22/06/2017 00:00;46614;542,89
21;478;2182;10/01/2017 00:00;33602;4287
21;478;2182;18/01/2017 00:00;34201;2037,6
21;478;2182;07/04/2017 00:00;40165;1622,22
21;478;2182;02/05/2017 00:00;41892;5352,33
21;478;2182;01/06/2017 00:00;44186;5613,13
21;478;2182;14/06/2017 00:00;45746;1080
21;478;2182;22/06/2017 00:00;46624;5077,77
21;478;2182;03/07/2017 00:00;47750;1575
21;478;2182;14/07/2017 00:00;49227;1865,76
21;478;2182;14/07/2017 00:00;49233;1020
