"seq_pre_venda";"cod_item";"qtd_item";"cod_unidade_venda";"val_unitario";"val_desconto_embutido";"val_desconto";"val_total"
49.308;26;5;7;17,88;0;0;89,4
49.308;64;5;7;22,68;0;0;113,4
49.308;45;2;12;25,896;0;0;51,79
49.308;40;1;12;25,896;0;0;25,9
49.308;38;6;12;31,14;0;0;186,84
49.308;159;2;12;27,9;0;0;55,8
49.308;409;1;5;35,88;0;0;35,88
49.308;92;1;12;12,9;0;0;12,9
49.308;94;1;12;12,9;0;0;12,9
49.308;84;1;29;23,88;0;0;23,88
49.308;89;1;12;23,88;0;0;23,88
49.308;82;1;12;22,002;0;0;22
49.335;84;5;29;23,88;0;0;119,4
49.335;82;2;12;23,88;0;0;47,76
49.335;87;1;12;23,88;0;0;23,88
49.335;83;1;12;23,88;0;0;23,88
49.335;88;1;29;23,88;0;0;23,88
49.335;66;5;7;21,792;0;0;108,96
49.335;41;5;12;25,896;0;0;129,48
49.335;45;5;12;25,896;0;0;129,48
49.335;99;2;12;37,74;0;0;75,48
49.337;25;20;7;23,4;0;12;456
49.337;24;15;7;23,88;0;0;358,2
49.337;36;3;10;38,87;0;0;116,61
49.337;37;10;10;38,87;0;0;388,7
49.340;416;10;7;23,4;0;5,99;228,01
49.338;416;50;7;23,4;0;70;1100
49.338;24;50;7;23,88;0;44;1150
49.338;429;1;5;214,8;0;12;202,8
49.338;431;1;5;214,8;0;12;202,8
49.338;409;4;5;35,88;0;0;143,52
49.340;27;10;7;19,08;0;1,2;189,6
49.345;177;30;36;25,35;0;45,02;715,48
49.348;99;1;12;37,74;0;0;37,74
49.348;177;10;36;25,35;0;15,01;238,49
49.308;86;1;29;23,88;0;0;23,88
49.308;54;2;7;39;0;0;78
49.308;22;3;35;81,36;0;0;244,08
49.344;7;2;2;64,9;0;0;129,8
49.344;124;4;1;8,9;0;0;35,6
49.344;15;1;5;59;0;0;59
49.344;104;1;5;69,48;0;0;69,48
49.344;292;1;1;7,99;0;0;7,99
49.344;287;1;1;6;0;0;6
49.344;150;2;1;9,8;0;0;19,6
49.346;38;1;12;31,14;0;0;31,14
49.354;7;2;2;64,9;0;0;129,8
49.357;24;1;1;2,5;0;0;2,5
49.357;52;4;5;29;0;0;116
49.343;416;10;7;23,4;0;0;234
49.343;24;5;7;23,88;0;0;119,4
49.343;99;1;12;37,74;0;0;37,74
49.359;38;1;1;6;0;0;6
49.359;51;1;1;4,5;0;0;4,5
49.349;403;2;2;105;0;0;210
49.349;409;1;5;35,88;0;0;35,88
49.350;36;2;10;38,87;0;0;77,74
49.350;37;1;10;38,87;0;0;38,87
49.350;292;2;1;7,99;0;0;15,98
49.203;52;2;5;29;0;0;58
49.203;163;1;20;29,002;0;0;29
49.203;416;2;1;2,5;0;0;5
49.358;429;8;1;16,9;0;0;135,2
49.358;431;4;1;16,9;0;0;67,6
49.358;416;10;7;23,4;0;5,99;228,01
49.361;15;10;5;58,9992;0;20;569,99
49.361;232;1;36;17,25;0;0;17,25
49.364;21;1;35;48;0;0;48
49.371;416;2;7;23,8;0;0;47,6
49.371;51;1;12;23,5;0;0;23,5
49.377;403;1;2;105;0;0;105
49.377;37;1;10;38,87;0;0;38,87
49.377;79;1;7;16,6;0;0;16,6
49.377;66;1;7;22,68;0;0;22,68
49.350;104;6;1;5,79;0;0;34,74
49.353;416;10;7;24;0;0;240
49.353;24;10;7;24;0;0;240
49.353;437;1;5;21,8;0;0;21,8
49.360;37;2;10;38,87;0;0;77,74
49.360;403;3;2;105;0;0;315
49.360;15;2;5;59;0;0;118
49.360;14;1;5;59;0;0;59
49.363;84;2;29;23,9;0;0;47,8
49.363;86;1;29;23,9;0;0;23,9
49.363;52;1;5;29;0;0;29
49.363;60;1;2;32,5;0;0;32,5
49.363;401;2;5;9;0;0;18
49.363;439;4;5;17,8;0;0;71,2
49.363;441;3;5;16,68;0;0;50,04
49.363;39;1;12;32;0;0;32
49.369;7;2;2;65;0;0;130
49.369;25;1;7;23,4;0;0;23,4
49.370;190;5;5;22,9;0;0;114,5
49.370;157;3;5;56,3;0;0;168,9
49.372;418;2;2;105;0;0;210
49.372;37;2;10;38,87;0;0;77,74
49.373;42;5;12;25,5;0;0;127,5
49.373;283;2;7;29,88;0;0;59,76
49.241;435;5;2;124,56;0;0;622,8
49.241;409;4;5;35,88;0;0;143,52
49.384;283;2;7;29,88;0;0;59,76
49.384;416;10;7;23,88;0;0;238,8
49.365;429;6;1;17,9;0;0;107,4
49.365;306;2;1;10,8;0;0;21,6
49.365;333;2;1;11,9;0;0;23,8
49.365;427;2;1;10,8;0;0;21,6
49.365;409;4;5;35,88;0;0;143,52
49.365;435;1;2;124,56;0;0;124,56
49.365;15;3;5;59;0;0;177
49.365;177;10;36;25,35;0;15;238,5
49.365;14;1;5;59;0;0;59
49.365;35;1;7;38;0;0;38
49.365;147;1;2;81,6;0;0;81,6
49.365;124;3;1;8,9;0;0;26,7
49.365;127;3;1;9,35;0;0;28,05
49.365;353;1;5;27;0;0;27
49.365;178;1;7;34,7;0;0;34,7
49.365;418;1;2;105;0;0;105
49.365;102;1;35;138;0;0;138
49.365;99;1;12;37,75;0;0;37,75
49.365;87;1;12;23,88;0;0;23,88
49.365;84;1;29;23,88;0;0;23,88
49.365;181;2;12;33;0;0;66
49.365;115;2;7;10,5;0;0;21
49.365;21;1;35;59,8;0;0;59,8
49.367;416;15;7;23,4;0;8,99;342,01
49.367;24;4;7;23,88;0;0;95,52
49.368;262;1;5;61,2;0;0;61,2
49.368;441;20;5;15,48;0;12,01;297,59
49.379;25;50;7;23,4;0;89,97;1080,03
49.377;401;1;5;9;0;0;9
49.382;26;1;7;19,8;0;0;19,8
49.386;403;1;2;105;0;0;105
49.386;385;3;1;6,5;0;0;19,5
49.410;37;1;10;38,87;0;0;38,87
49.410;27;1;7;20;0;0;20
49.417;418;12;1;4,5;0;0;54
49.417;403;12;1;4,5;0;0;54
49.417;7;12;1;2,91;0;0;34,92
49.419;7;1;2;66;0;0;66
49.419;37;2;10;38,87;0;0;77,74
49.419;292;1;1;8;0;0;8
49.420;127;5;1;9,2;0;0;46
49.421;150;1;1;9,5;0;0;9,5
49.421;105;1;1;9,5;0;0;9,5
49.423;403;1;2;105;0;0;105
49.424;416;30;7;22,68;0;0;680,4
49.384;24;4;7;23,88;0;0;95,52
49.384;179;1;7;34,7;0;0;34,7
49.384;262;1;1;5,1;0;0;5,1
49.384;127;1;1;9,35;0;0;9,35
49.385;403;10;2;103;0;0;1030
49.388;190;1;5;22,8;0;0;22,8
49.388;127;2;1;9,35;0;0;18,7
49.388;128;2;1;8,9;0;0;17,8
49.388;124;4;1;8,9;0;0;35,6
49.388;122;2;1;8,9;0;0;17,8
49.388;141;1;1;21,9;0;0;21,9
49.388;7;1;2;64,9;0;0;64,9
49.388;103;4;1;3,5;0;0;14
49.388;262;2;1;5,1;0;0;10,2
49.389;27;20;7;19,08;0;0;381,6
49.389;40;1;12;25,9;0;0;25,9
49.389;41;1;12;25,9;0;0;25,9
49.395;7;1;2;64,9;0;0;64,9
49.395;38;2;12;31,14;0;0;62,28
49.395;64;1;7;23;0;0;23
49.396;7;2;2;68;0;0;136
49.396;37;2;10;38,87;0;0;77,74
49.396;37;2;1;1,69;0;0;3,38
49.396;105;1;1;9,5;0;0;9,5
49.396;150;1;1;9,9;0;0;9,9
49.383;232;120;36;17,25;0;180,09;1889,91
49.383;438;70;5;16,2;0;84,03;1049,97
49.383;156;2;5;90;0;0;180
49.383;7;25;2;61,9;0;0;1547,5
49.390;86;1;29;23,88;0;0;23,88
49.390;87;1;12;23,88;0;0;23,88
49.390;83;1;12;22,002;0;0;22
49.390;89;1;12;23,88;0;0;23,88
49.390;84;1;29;23,88;0;0;23,88
49.380;232;80;36;17,25;0;120,06;1259,94
49.380;438;30;5;15;0;0;450
49.380;7;5;2;61,9;0;0;309,5
49.392;292;1;5;95,88;0;0;95,88
49.392;257;1;5;89,88;0;0;89,88
49.392;157;1;5;56,28;0;0;56,28
49.392;37;10;10;38,87;0;9,2;379,5
49.393;25;100;7;23,4;0;192;2148
49.393;333;3;5;142,68;0;0;428,04
49.394;27;50;7;19,08;0;54;900
49.394;257;1;5;89,88;0;0;89,88
49.394;262;1;5;61,2;0;0;61,2
49.401;232;100;36;17,25;0;150,07;1574,93
49.401;438;50;5;16,2;0;60,02;749,98
49.401;181;25;12;31,14;0;29,97;748,53
49.398;15;10;5;58,9992;0;19,99;570
49.398;193;12;1;3,99;0;0;47,88
49.398;26;5;7;17,88;0;0;89,4
49.398;268;5;7;21;0;0;105
49.397;15;10;5;58,9992;0;19,99;570
49.402;37;10;10;38,87;0;9,21;379,49
49.402;416;20;7;23,4;0;14,4;453,6
49.403;37;10;10;38,87;0;9,2;379,5
49.390;181;6;12;31,15;0;0;186,9
49.390;38;10;12;31,15;0;0;311,5
49.390;39;1;12;32,46;0;0;32,46
49.390;159;5;12;27,9;0;0;139,5
49.390;436;1;29;25,896;0;0;25,9
49.390;40;1;12;25,896;0;0;25,9
49.390;41;1;12;25,896;0;0;25,9
49.390;45;1;12;25,896;0;0;25,9
49.390;101;6;1;4,19;0;0;25,14
49.390;102;6;1;5,75;0;0;34,5
49.390;64;1;7;22,68;0;0;22,68
49.390;79;1;7;16,68;0;0;16,68
49.390;95;2;5;14,4;0;0;28,8
49.387;177;100;36;23;0;0;2300
49.391;15;3;5;59;0;0;177
49.399;333;13;1;11,89;0;0;154,57
49.405;429;6;1;16,9;0;0;101,4
49.405;431;6;1;16,9;0;0;101,4
49.404;416;10;7;23,4;0;0;234
49.404;115;4;7;10,5;0;0;42
49.404;401;4;5;7,2;0;0;28,8
49.411;21;4;35;59,76;0;0;239,04
49.416;37;3;10;38,87;0;0;116,61
49.416;403;1;2;105;0;0;105
49.396;292;1;1;8,5;0;0;8,5
49.406;27;50;7;19,08;0;54;900
49.406;416;20;7;23,4;0;14,4;453,6
49.406;24;10;7;23,88;0;0;238,8
49.406;287;5;1;6;0;0;30
49.406;124;6;1;8,9;0;0;53,4
49.406;128;6;1;8,9;0;0;53,4
49.406;257;5;1;7,49;0;0;37,45
49.406;157;5;1;4,69;0;0;23,45
49.406;99;1;12;37,74;0;0;37,74
49.406;37;5;10;38,87;0;0;194,35
49.409;177;10;36;25,35;0;15,01;238,49
49.409;37;15;10;38,87;0;13,82;569,23
49.409;416;10;7;23,4;0;5,99;228,01
49.409;24;5;7;23,88;0;0;119,4
49.409;27;23;7;19,08;0;2,76;436,08
49.407;127;1;5;112,2;0;0;112,2
49.407;306;1;5;129;0;0;129
49.407;333;6;1;11,89;0;0;71,34
49.407;427;6;1;10,75;0;0;64,5
49.415;5;1;2;84;0;0;84
49.415;403;5;2;103;0;0;515
49.416;418;1;2;105;0;0;105
49.412;403;2;2;105;0;0;210
49.412;14;2;5;59;0;0;118
49.412;418;2;2;105;0;0;210
49.412;15;2;5;59;0;0;118
49.414;403;5;2;105;0;0;525
49.414;177;3;36;25,35;0;0;76,05
49.414;15;12;5;59;0;0;708
49.414;37;2;10;40,25;0;0;80,5
49.414;418;2;2;105;0;0;210
49.414;179;3;7;34,68;0;0;104,04
49.414;115;2;7;10,5;0;0;21
49.414;283;1;7;29,88;0;0;29,88
49.414;24;5;7;23,88;0;0;119,4
49.414;178;6;7;34,68;0;0;208,08
49.408;51;15;12;23,5;0;0;352,5
49.408;37;25;10;37,95;0;0;948,75
49.408;40;5;12;25,896;0;0;129,48
49.408;41;3;12;25,896;0;0;77,69
49.408;45;3;12;25,896;0;0;77,69
49.408;157;2;5;56,28;0;0;112,56
49.408;333;1;5;142,68;0;0;142,68
49.408;129;1;5;106,8;0;0;106,8
49.408;123;1;5;106,8;0;0;106,8
49.408;124;1;5;106,8;0;0;106,8
49.408;146;1;2;81,6;0;0;81,6
49.408;147;1;2;81,6;0;0;81,6
49.408;100;1;12;62,94;0;0;62,94
49.408;416;85;7;22,68;0;0;1927,8
49.408;27;85;7;19,08;0;0;1621,8
49.408;181;10;12;31,14;0;0;311,4
49.418;416;80;7;21,6;0;0;1728
49.418;24;5;7;23,88;0;0;119,4
49.418;27;5;7;19,08;0;0;95,4
49.418;64;2;7;22,68;0;0;45,36
49.418;392;6;5;7,08;0;0;42,48
49.418;370;1;1;72,9;0;0;72,9
49.418;429;2;1;17,9;0;0;35,8
49.418;334;1;35;38,496;0;0;38,5
49.418;193;1;35;95,76;0;0;95,76
49.418;141;1;1;21,9;0;0;21,9
49.427;418;6;2;105;0;0;630
49.428;418;1;2;105;0;0;105
49.428;403;1;2;105;0;0;105
49.430;37;3;10;38,87;0;0;116,61
49.431;418;1;2;105;0;0;105
49.431;403;1;2;105;0;0;105
49.431;435;1;2;126,9;0;0;126,9
49.431;409;18;1;2,99;0;0;53,82
49.432;416;5;7;23,4;0;0;117
49.432;24;5;7;23,88;0;0;119,4
49.432;180;2;36;25,35;0;0;50,7
49.432;177;2;36;25,35;0;0;50,7
49.433;7;12;1;3;0;0;36
49.433;403;12;1;4,5;0;0;54
49.433;15;1;5;58,999;0;0;59
49.434;403;1;2;105;0;0;105
49.434;24;1;7;23,88;0;0;23,88
49.435;51;1;1;4,5;0;0;4,5
49.435;3;3;1;3,25;0;0;9,75
49.436;416;2;7;23,88;0;0;47,76
49.436;24;1;7;23,88;0;0;23,88
49.437;38;3;12;31,15;0;0;93,45
49.437;25;15;7;22,8;0;0;342
49.439;38;1;12;31,15;0;0;31,15
49.439;429;1;1;17,9;0;0;17,9
49.440;37;2;10;38,87;0;0;77,74
49.440;37;2;1;1,69;0;0;3,38
49.441;441;50;5;15,48;0;0;774
49.442;24;1;7;23,88;0;0;23,88
49.442;416;1;7;23,8;0;0;23,8
49.442;31;1;7;17,9;0;0;17,9
49.443;416;1;7;25;0;0;25
49.444;27;3;7;22;0;0;66
49.445;37;1;10;36;0;0;36
49.445;51;2;12;22,5;0;0;45
49.446;38;1;12;31,14;0;0;31,14
49.446;51;1;12;23,5;0;0;23,5
49.447;26;3;7;19,8;0;0;59,4
49.447;31;1;7;17,9;0;0;17,9
49.448;27;1;7;22;0;0;22
49.449;51;1;12;23,5;0;0;23,5
49.438;216;6;18;8;0;0;48
49.455;416;6;1;2,5;0;0;15
49.455;159;1;1;5;0;0;5
49.456;27;4;7;19,8;0;0;79,2
49.466;403;1;2;105;0;0;105
49.468;188;1;1;8,5;0;0;8,5
49.451;37;5;10;38,87;0;0;194,35
49.451;181;5;12;31,14;0;0;155,7
49.451;124;1;5;106,8;0;0;106,8
49.452;21;2;35;48;0;0;96
49.452;102;6;1;5,9;0;0;35,4
49.422;416;150;7;21,48;0;0;3222
49.425;416;572;7;21,2;0;0;12126,4
49.413;403;1;2;105;0;0;105
49.413;52;2;5;28,68;0;0;57,36
49.413;60;1;2;32;0;0;32
49.426;403;2;2;105;0;0;210
49.426;259;1;12;12;0;0;12
49.426;190;1;5;22,9;0;0;22,9
49.429;7;1;2;66;0;0;66
49.429;52;1;5;29;0;0;29
49.459;409;6;5;35,88;0;0;215,28
49.459;416;10;7;23,4;0;5,99;228,01
49.460;99;2;12;37,74;0;0;75,48
49.460;100;2;12;62,94;0;0;125,88
49.460;101;3;2;100,56;0;0;301,68
49.460;441;3;5;15,48;0;0;46,44
49.460;180;50;36;25,35;0;37,52;1229,98
49.426;376;1;1;24,9;0;0;24,9
49.426;375;1;1;33,9;0;0;33,9
49.426;102;6;1;5,9;0;0;35,4
49.426;416;2;7;23,8;0;0;47,6
49.426;150;1;1;9,9;0;0;9,9
49.450;31;10;7;17,64;0;0;176,4
49.450;26;5;7;17,88;0;0;89,4
49.450;38;10;12;31,14;0;0;311,4
49.450;24;5;7;23,88;0;0;119,4
49.450;306;6;1;10,75;0;0;64,5
49.450;333;6;1;11,89;0;0;71,34
49.453;27;30;7;18,96;0;0;568,8
49.453;101;1;2;100,56;0;0;100,56
49.453;103;1;2;84;0;0;84
49.453;99;1;12;37,74;0;0;37,74
49.453;100;1;12;62,94;0;0;62,94
49.453;129;1;5;106,8;0;0;106,8
49.453;123;1;5;106,8;0;0;106,8
49.457;15;9;5;57,98;0;0;521,82
49.454;36;8;10;38,87;0;0;310,96
49.458;15;4;5;59;0;0;236
49.458;14;2;5;59;0;0;118
49.460;429;1;5;214,8;0;12,01;202,79
49.462;232;100;36;17,25;0;150,07;1574,93
49.461;37;4;10;38,87;0;0;155,48
49.461;416;5;7;23,4;0;0;117
49.461;24;3;7;23,88;0;0;71,64
49.461;36;2;10;38,87;0;0;77,74
49.461;104;1;5;69,48;0;0;69,48
49.463;7;1;2;64,9;0;0;64,9
49.463;60;1;2;32,4;0;0;32,4
49.463;163;1;20;29;0;0;29
49.463;24;6;7;23,8833333333333;0;0;143,3
49.463;27;3;7;19,08;0;0;57,24
49.463;416;2;7;23,4;0;0;46,8
49.464;40;2;12;25,9;0;0;51,8
49.464;21;4;35;48;0;0;192
49.464;37;3;10;38,87;0;0;116,61
49.465;416;4;7;23,4;0;0;93,6
49.465;15;1;5;59;0;0;59
49.465;7;1;2;65;0;0;65
49.465;27;5;7;19,08;0;0;95,4
49.467;150;4;1;9,9;0;0;39,6
49.470;403;4;2;105;0;0;420
49.470;418;2;2;105;0;0;210
49.469;27;2;7;19,08;0;0;38,16
49.469;7;1;2;64,898;0;0;64,9
49.469;416;2;7;23,4;0;0;46,8
49.469;38;1;12;31,14;0;0;31,14
49.469;429;1;1;17,9;0;0;17,9
49.472;37;15;1;1,8;0;0;27
49.472;38;1;1;6;0;0;6
49.474;38;1;12;31,15;0;0;31,15
49.474;60;1;2;32,5;0;0;32,5
49.474;416;1;7;23,8;0;0;23,8
49.475;124;7;1;8,9;0;0;62,3
49.475;129;5;1;8,9;0;0;44,5
49.475;147;6;1;3,4;0;0;20,4
49.475;146;6;1;3,4;0;0;20,4
49.476;403;2;2;105;0;0;210
49.476;418;1;2;105;0;0;105
49.477;7;1;2;66;0;0;66
49.477;292;1;1;8;0;0;8
49.478;52;2;5;29;0;0;58
49.479;7;2;2;66;0;0;132
49.479;37;1;10;38,87;0;0;38,87
49.479;292;1;1;8,5;0;0;8,5
53.296;104;1;5;69,48;0;0;69,48
53.296;7;1;2;64,9;0;0;64,9
53.296;27;1;7;19,08;0;0;19,08
49.471;102;1;35;138;0;0;138
49.471;27;5;7;19,8;0;0;99
49.471;24;5;7;23,88;0;0;119,4
49.471;306;2;1;10,8;0;0;21,6
49.471;333;1;1;11,9;0;0;11,9
49.480;15;30;5;57;0;0;1710
49.473;37;4;10;38,87;0;0;155,48
49.473;36;2;10;38,87;0;0;77,74
49.473;15;1;5;58,999;0;0;59
49.473;26;5;7;18,9;0;0;94,5
49.473;24;5;7;23,88;0;0;119,4
49.473;25;10;7;22,8;0;0;228
49.473;385;2;1;6,5;0;0;13
49.473;157;6;1;5;0;0;30
49.473;335;1;1;4,99;0;0;4,99
49.481;403;168;2;98;0;0;16464
49.481;418;252;2;99;0;0;24948
49.488;51;6;12;23,5;0;0;141
49.488;292;4;1;7,99;0;0;31,96
49.482;403;2;2;105;0;0;210
49.482;418;1;2;105;0;0;105
49.482;7;1;2;64,9;0;0;64,9
49.482;64;4;7;22,68;0;0;90,72
49.482;66;1;7;21,792;0;0;21,79
49.531;427;1;5;129;0;0;129
49.531;306;1;5;129;0;0;129
49.531;333;1;5;142,68;0;0;142,68
49.531;177;10;36;25,35;0;15,01;238,49
49.531;180;3;36;25,35;0;0;76,05
49.621;193;6;35;95,76;0;0;574,56
49.483;418;588;2;96;0;0;56448
53.297;129;2;1;8,9;0;0;17,8
49.484;403;588;2;96;0;0;56448
49.484;15;200;5;54;0;0;10800
53.297;124;4;1;8,9;0;0;35,6
53.297;306;4;1;10,75;0;0;43
53.297;105;2;1;8,9;0;0;17,8
53.297;272;2;1;6;0;0;12
53.297;170;1;12;17,34;0;0;17,34
53.297;167;1;12;17,34;0;0;17,34
53.297;415;1;5;35,88;0;0;35,88
53.297;97;1;5;11,88;0;0;11,88
53.297;68;2;7;20,28;0;0;40,56
53.300;37;3;10;38,87;0;0;116,61
53.300;416;3;7;23,4;0;0;70,2
53.298;416;5;7;23,4;0;0;117
53.298;24;5;7;23,88;0;0;119,4
53.299;99;1;12;37,74;0;0;37,74
53.299;101;30;1;4,19;0;0;125,7
49.495;287;4;1;6;0;0;24
49.495;37;6;10;38,87;0;0;233,22
49.497;418;1;2;105;0;0;105
49.497;403;1;2;105;0;0;105
49.497;7;1;2;64,9;0;0;64,9
49.498;403;1;2;105;0;0;105
49.498;418;1;2;105;0;0;105
49.498;52;1;5;28,7;0;0;28,7
49.498;38;1;12;31,15;0;0;31,15
49.486;3;504;2;66;0;0;33264
49.486;403;168;2;96;0;0;16128
49.486;15;120;5;54;0;0;6480
49.486;309;1;32;220;0;0;220
49.487;14;420;5;53;0;0;22260
49.487;418;210;2;96;0;0;20160
49.487;64;528;7;18,6;0;0;9820,8
49.489;64;1;7;22,7;0;0;22,7
49.490;403;12;1;4,375;0;0;52,5
49.490;418;12;1;4,375;0;0;52,5
49.490;385;1;1;6,5;0;0;6,5
49.491;416;3;7;23,8;0;0;71,4
49.493;403;5;2;105;0;9,97;515,03
49.482;70;1;7;23,52;0;0;23,52
49.482;65;1;7;22,68;0;0;22,68
49.482;416;1;7;23,4;0;0;23,4
49.482;442;1;7;7;0;0;7
49.482;401;1;5;7,2;0;0;7,2
49.482;104;1;1;6;0;0;6
49.492;5;1;2;84;0;0;84
49.494;7;2;2;65;0;0;130
49.494;403;1;2;105;0;0;105
49.494;418;1;2;105;0;0;105
49.494;24;2;7;23,88;0;0;47,76
49.496;403;6;2;105;0;0;630
49.496;416;10;7;23,4;0;0;234
49.496;115;4;7;10,5;0;0;42
49.496;401;4;5;7,2;0;0;28,8
49.499;15;3;5;59;0;0;177
49.499;416;1;7;23,4;0;0;23,4
49.499;14;2;5;59;0;0;118
49.500;181;1;12;31,14;0;0;31,14
49.500;402;1;26;41,52;0;0;41,52
49.500;418;1;2;105;0;0;105
49.527;402;3;26;41,52;0;0;124,56
49.527;52;1;5;28,7;0;0;28,7
49.527;60;1;2;32,4;0;0;32,4
49.527;103;1;2;84;0;0;84
49.527;36;2;10;39,1;0;0;78,2
49.527;37;1;10;39,1;0;0;39,1
49.485;418;126;2;99,5;0;0;12537
49.485;403;42;2;98,5;0;0;4137
49.485;180;598;36;24,15;0;0;14441,7
49.485;40;40;12;23,94;0;0;957,6
49.485;20;20;35;69,36;0;0;1387,2
49.503;416;10;7;23,4;0;5,99;228,01
49.503;24;5;7;23,88;0;0;119,4
49.503;268;5;7;21;0;0;105
49.504;403;30;2;105;0;90,09;3059,91
49.505;402;25;26;41,52;0;66,02;971,98
49.505;101;12;1;4,19;0;0;50,28
49.507;403;10;2;105;0;30,03;1019,97
49.508;37;15;10;38,87;0;13,82;569,23
49.508;416;3;7;23,4;0;0;70,2
49.508;24;2;7;23,88;0;0;47,76
49.512;268;5;7;21;0;0;105
49.512;24;5;7;23,88;0;0;119,4
49.512;416;10;7;22,8;0;0;228
49.517;416;10;7;23,4;0;5,99;228,01
49.518;416;20;7;23,4;0;14,4;453,6
49.519;416;10;7;23,4;0;5,99;228,01
49.521;37;30;10;38,87;0;82,79;1083,31
49.522;177;50;36;25,35;0;89,99;1177,51
49.500;403;1;2;105;0;0;105
49.500;14;1;5;59;0;0;59
49.500;268;1;7;21;0;0;21
49.502;38;4;12;31,14;0;0;124,56
49.501;38;3;12;31,14;0;0;93,42
49.501;60;1;2;32,4;0;0;32,4
49.501;37;3;10;38,8733333333333;0;0;116,62
49.501;416;2;7;23,4;0;0;46,8
49.506;257;1;5;89,88;0;0;89,88
49.506;156;6;1;7,5;0;0;45
49.506;385;6;1;6,39;0;0;38,34
49.509;26;3;7;17,88;0;0;53,64
49.509;206;1;7;25,08;0;0;25,08
49.509;40;1;12;25,9;0;0;25,9
49.509;416;2;7;23,4;0;0;46,8
49.510;64;2;7;22,68;0;0;45,36
49.510;62;1;2;22;0;0;22
49.510;52;2;5;28,68;0;0;57,36
49.510;24;2;7;23,88;0;0;47,76
49.515;7;1;2;64,9;0;0;64,9
49.515;14;1;5;59;0;0;59
49.515;38;1;12;31,14;0;0;31,14
49.511;402;2;26;41,52;0;0;83,04
49.511;39;1;12;32,5;0;0;32,5
49.511;79;1;7;16,7;0;0;16,7
49.511;42;1;12;26,5;0;0;26,5
49.511;40;2;12;25,9;0;0;51,8
49.511;194;1;12;24;0;0;24
49.511;51;3;12;23,5;0;0;70,5
49.511;44;1;12;23,5;0;0;23,5
49.511;96;1;5;16,7;0;0;16,7
49.511;392;2;5;7,2;0;0;14,4
49.513;418;1;2;105;0;0;105
49.513;7;2;2;63,9;0;0;127,8
49.514;403;3;2;105;0;0;315
49.514;7;3;2;63,9;0;0;191,7
49.535;403;1;2;105;0;0;105
49.535;15;1;5;58,999;0;0;59
49.535;25;3;7;23,4;0;0;70,2
49.535;37;1;10;38,87;0;0;38,87
49.535;287;3;1;6;0;0;18
49.516;403;1;2;105;0;0;105
49.516;416;1;7;23,4;0;0;23,4
49.516;15;1;5;59;0;0;59
49.516;7;2;2;65;0;0;130
49.516;104;1;5;69,48;0;0;69,48
49.516;52;1;5;28,68;0;0;28,68
49.516;181;1;12;31,14;0;0;31,14
53.302;367;10;5;22,2;0;0;222
53.302;38;3;12;31,14;0;0;93,42
53.301;37;1;10;38,87;0;0;38,87
53.301;426;1;2;111;0;0;111
53.301;24;1;7;23,88;0;0;23,88
49.523;62;1;2;21,998;0;0;22
53.304;416;6;7;23,4;0;0;140,4
49.520;37;80;10;35,65;0;0;2852
49.524;27;2;7;19,8;0;0;39,6
49.524;38;2;12;31,15;0;0;62,3
49.525;403;1;2;105;0;0;105
49.526;127;1;1;9,4;0;0;9,4
49.526;188;1;1;8,5;0;0;8,5
49.526;292;1;1;8,5;0;0;8,5
49.528;163;1;20;29,002;0;0;29
49.536;418;1;2;105;0;0;105
49.536;403;1;2;105;0;0;105
49.536;7;1;2;68;0;0;68
49.538;62;1;2;21,998;0;0;22
49.540;403;12;1;4,5;0;0;54
49.540;418;12;1;4,5;0;0;54
53.304;24;4;7;23,88;0;0;95,52
53.305;416;2;7;23,4;0;0;46,8
53.305;283;1;7;29,88;0;0;29,88
53.305;24;2;7;23,88;0;0;47,76
53.305;38;1;12;31,14;0;0;31,14
53.291;27;100;7;18,24;0;0;1824
53.310;104;1;5;69,5;0;0;69,5
53.310;188;6;1;8;0;0;48
53.310;287;3;1;6;0;0;18
53.290;37;30;10;37,95;0;0;1138,5
53.290;36;15;10;37,95;0;0;569,25
53.290;188;1;5;95,4;0;0;95,4
53.290;156;1;5;90;0;0;90
53.290;292;1;5;95,88;0;0;95,88
53.290;111;6;1;9,15;0;0;54,9
53.290;287;1;5;72;0;0;72
53.290;38;5;12;31,14;0;0;155,7
53.290;60;2;2;32,4;0;0;64,8
53.290;15;4;5;66,799;0;0;267,2
53.290;104;1;5;69,48;0;0;69,48
53.290;426;6;2;111;0;0;666
53.306;60;1;2;32,4;0;0;32,4
53.306;38;4;12;31,14;0;0;124,56
53.306;45;1;12;25,9;0;0;25,9
53.314;52;1;5;28,68;0;0;28,68
53.314;37;2;10;38,87;0;0;77,74
53.295;367;10;5;22,2;0;0;222
53.295;26;5;7;17,88;0;0;89,4
53.295;99;2;12;37,74;0;0;75,48
53.295;459;1;5;29,4;0;0;29,4
49.534;104;2;5;69,48;0;0;138,96
49.534;190;2;5;22,8;0;0;45,6
49.534;409;2;5;35,88;0;0;71,76
49.534;89;2;12;23,88;0;0;47,76
49.534;169;2;12;17,88;0;0;35,76
49.534;40;2;12;25,895;0;0;51,79
49.534;41;2;12;25,895;0;0;51,79
49.534;51;3;12;23,5;0;0;70,5
49.534;20;2;35;71,76;0;0;143,52
49.534;382;1;2;100;0;0;100
